temperature,humidity,final_label
28.2457,82.1393,3
26.5453,37.7638,2
39.8366,29.0151,3
38.8972,83.1056,3
35.9723,82.0036,3
20.2043,69.3414,2
33.9187,78.1635,3
21.7891,34.1273,1
23.2031,57.4279,2
29.3445,85.2821,3
34.2259,72.7397,3
21.5872,57.3527,2
23.3859,38.3244,1
15.2561,46.4780,1
21.4029,64.6084,2
16.5575,41.1005,1
16.1192,70.0306,3
29.2047,46.3234,2
18.6834,94.7178,3
29.6098,72.9708,3
28.2837,82.9096,3
37.4095,49.8514,3
32.2506,37.9312,3
31.2964,51.1341,3
15.1695,94.5312,3
36.7110,42.6852,3
39.9439,44.7360,3
26.4711,86.3982,3
22.6149,55.1421,2
31.6397,30.1765,3
25.5588,44.1340,2
31.9194,30.6056,3
20.8183,75.4873,3
18.9056,52.9175,2
32.8220,79.7065,3
17.3720,86.4557,3
33.0993,46.4650,3
34.0951,76.8073,3
30.0223,63.5615,3
33.3676,97.9423,3
29.4638,83.0800,3
33.6068,86.7531,3
38.8631,35.0605,3
19.1365,65.7354,2
26.2324,64.5164,2
34.9511,92.6737,3
25.4354,75.9987,3
19.9200,61.6951,2
15.5451,59.2925,2
28.6334,77.3647,3
31.2371,47.9549,3
15.1433,29.0079,1
39.3265,91.9420,3
23.1273,40.1905,1
25.9104,73.8153,3
23.9207,25.2489,1
25.0699,40.3259,2
23.1233,32.7107,1
31.4710,61.0772,3
21.7716,63.2013,2
27.3177,82.0860,3
38.8996,30.1923,3
37.0978,74.9742,3
32.3138,49.1955,3
23.5977,20.4399,1
39.5551,67.3075,3
25.0582,62.4140,2
16.0132,33.5448,1
30.5840,60.1124,3
34.6769,71.3819,3
30.0359,83.5907,3
16.7066,73.8892,3
32.8898,41.4628,3
19.8912,36.6805,1
19.9535,60.8550,2
18.3907,71.4243,3
17.6270,22.0974,1
22.9823,34.9651,1
39.7166,43.6337,3
20.5516,35.3480,1
24.3463,67.2562,2
34.5486,48.4369,3
30.6493,57.6007,3
36.1624,64.3853,3
22.2473,74.8798,3
35.5016,56.3044,3
39.6799,88.5696,3
19.9239,81.3670,3
30.0238,61.7153,3
27.8485,86.5661,3
30.2718,61.9411,3
16.2215,54.9676,2
37.7010,75.5155,3
16.2738,88.9514,3
35.6667,62.6414,3
15.5601,63.8695,2
16.3647,44.9896,1
30.7227,91.2072,3
23.9449,87.0819,3
37.9590,21.6414,3
20.9857,75.3693,3
33.9211,50.6085,3
31.4189,67.7484,3
33.4944,76.0554,3
17.1468,32.3435,1
18.3182,92.7334,3
37.8386,82.1982,3
17.9180,64.7932,2
19.6808,48.7339,1
21.6773,84.6566,3
18.6113,70.4020,3
39.5974,73.5903,3
16.9808,90.8123,3
31.0770,55.5923,3
31.4923,88.5655,3
26.9282,61.4431,2
26.3112,25.6621,2
34.6768,29.8601,3
24.8643,50.1722,2
22.0010,51.3956,2
30.4502,44.2882,3
19.3128,87.8107,3
39.2708,55.7695,3
23.1755,23.7036,1
15.9213,50.6448,2
38.2561,76.9953,3
23.7317,95.5076,3
25.7189,41.5898,2
25.6588,36.5004,2
37.1410,48.1715,3
31.4492,50.3457,3
37.5433,70.1057,3
27.2063,30.3072,2
37.5479,62.6517,3
22.1263,88.4783,3
16.3610,44.4980,1
28.4207,46.5055,2
26.9184,40.6167,2
18.2521,22.8746,1
18.9412,94.3298,3
29.3851,58.1389,2
24.6081,75.2568,3
18.5315,41.5381,1
31.3976,57.3670,3
34.2523,89.9746,3
35.5843,34.3682,3
17.2868,33.2164,1
34.5883,91.2788,3
38.1362,43.2608,3
36.0085,61.8264,3
35.5698,62.7725,3
18.6473,26.1791,1
38.9305,53.2126,3
23.7630,47.7916,1
24.4734,93.7098,3
16.5676,29.2868,1
34.7413,62.8539,3
18.2134,22.6879,1
20.6059,40.3432,1
15.3553,36.8551,1
33.4580,86.7238,3
37.4559,50.4133,3
22.9853,97.9891,3
34.2335,61.9135,3
21.3693,45.0618,1
27.8841,62.2825,2
15.3420,94.8332,3
29.3902,65.9543,2
20.2868,79.6690,3
33.4316,27.4223,3
29.8749,71.3391,3
35.8892,36.0751,3
36.9409,55.9955,3
17.4131,28.2385,1
19.9451,42.0546,1
27.4101,78.4026,3
19.6681,97.4268,3
19.0380,66.7515,2
38.2235,84.9356,3
31.1972,75.8085,3
18.3551,20.7537,1
25.8537,26.9825,2
23.9438,37.4519,1
37.9087,88.6444,3
35.4736,75.6877,3
18.8518,23.7727,1
31.3472,70.0961,3
24.2356,56.8696,2
27.2287,38.7144,2
22.8542,52.6344,2
30.0795,94.5539,3
28.4621,77.0308,3
35.1750,28.8536,3
31.3281,57.6046,3
29.3108,22.9965,2
37.6554,94.3172,3
15.0870,36.5977,1
19.5049,80.9417,3
29.9520,33.8320,2
35.3493,47.5710,3
26.5214,50.2099,2
28.0345,57.4511,2
21.8646,53.1154,2
37.7084,59.2257,3
37.9097,62.9099,3
34.2204,42.9001,3
34.7603,40.6171,3
15.4887,32.5369,1
15.5413,93.8709,3
39.9994,79.4540,3
17.7032,90.1177,3
33.5944,45.9151,3
27.5569,71.6172,3
15.6013,59.1202,2
33.3099,34.6816,3
26.0948,61.5373,2
33.3891,95.2274,3
36.2069,68.4784,3
29.5910,67.0486,2
28.6295,24.6303,2
32.4574,75.8743,3
27.8120,87.8902,3
31.8109,48.2878,3
15.4924,24.6146,1
23.7950,56.0442,2
19.1718,34.7676,1
20.7553,80.8800,3
34.2822,49.8692,3
19.3091,28.6509,1
17.1782,50.5198,2
16.1386,46.0235,1
39.0383,59.5854,3
35.5661,30.0827,3
21.7020,93.8306,3
24.5888,70.5757,3
39.4032,62.9614,3
22.6336,61.4920,2
16.3659,28.7649,1
15.1793,88.9684,3
31.7820,43.2697,3
20.5290,73.2800,3
37.9883,43.3328,3
23.0390,86.6308,3
37.3344,91.2949,3
22.3289,29.3844,1
25.9999,43.0697,2
37.0967,22.8575,3
30.8470,90.6821,3
39.4168,70.7102,3
38.7481,25.9014,3
23.9820,20.6797,1
39.5296,90.4127,3
15.7013,21.4143,1
24.1742,40.1660,1
36.1733,32.5178,3
34.7662,63.2479,3
24.4348,31.3661,1
39.9423,68.2029,3
25.9846,48.9479,2
37.6432,84.0530,3
35.2796,68.0635,3
37.1989,43.3437,3
32.5927,51.5469,3
30.0000,97.8559,3
39.6131,59.9843,3
29.3466,89.9911,3
39.6409,80.7314,3
16.6296,45.1659,1
37.4141,79.9315,3
33.5558,72.0980,3
25.3816,51.4528,2
35.2233,42.9149,3
32.1208,76.6443,3
36.1139,44.9511,3
33.5472,28.3062,3
18.4515,52.5522,2
16.3806,93.9205,3
37.5474,23.8168,3
35.9578,59.6922,3
32.5491,89.1806,3
29.4244,29.0735,2
15.0645,58.7599,2
38.7308,64.6645,3
24.3235,22.4119,1
37.8745,45.5182,3
32.6194,74.1505,3
21.3471,24.9746,1
24.6250,44.7362,1
32.5064,83.9430,3
20.5611,61.2020,2
16.0152,36.7120,1
34.0440,81.8851,3
34.4101,31.1063,3
28.7759,52.9713,2
39.7872,71.0174,3
38.3801,31.3373,3
26.2718,80.1854,3
24.1964,69.3357,2
27.7926,97.3705,3
19.3468,92.9572,3
25.0393,56.5035,2
28.2150,40.6986,2
39.0914,91.0960,3
39.3226,97.7597,3
31.7450,55.2315,3
36.2683,21.8568,3
35.8601,58.7883,3
31.8305,49.1756,3
24.2156,22.4739,1
25.5947,51.8516,2
20.6198,39.2912,1
29.6035,44.7862,2
35.7563,28.6880,3
29.4411,32.4835,2
28.2060,63.0986,2
31.0574,53.3391,3
27.7369,34.1143,2
26.5754,49.0964,2
31.6533,53.9161,3
34.4835,53.2274,3
20.8943,41.3477,1
16.1321,62.1137,2
35.7720,79.9907,3
25.9447,35.2974,2
36.5871,24.4289,3
24.9806,86.8160,3
24.8294,29.1943,1
21.6487,66.8023,2
18.8009,71.0850,3
25.9540,46.0824,2
21.0231,84.2197,3
24.9168,77.6014,3
26.0089,27.1656,2
26.0126,59.5996,2
26.4461,83.6669,3
37.7713,81.3687,3
29.5695,62.2331,2
31.1154,42.4508,3
35.2962,86.8342,3
21.6804,90.4198,3
36.2183,53.1100,3
37.7250,29.3942,3
15.6997,47.1336,1
29.1359,47.4125,2
38.5517,39.8674,3
22.0303,69.5166,2
15.0966,76.7495,3
24.4367,96.2643,3
32.2854,24.0728,3
17.3157,26.8771,1
38.8156,73.3560,3
25.6901,35.6376,2
36.8410,35.7214,3
32.6670,79.5393,3
22.3664,59.3834,2
20.5747,49.5565,1
39.1284,74.0648,3
36.1654,62.1668,3
20.9760,75.6046,3
27.5142,33.7942,2
25.3107,69.5175,2
33.3833,38.9712,3
36.8999,49.6050,3
21.7784,35.2194,1
35.1043,47.6248,3
27.0850,37.3799,2
32.1523,80.9206,3
23.4856,93.7162,3
15.7653,30.3696,1
29.7197,74.7097,3
21.2671,63.2175,2
22.9597,63.2190,2
31.4832,95.8790,3
26.3924,70.5609,3
29.4510,44.7693,2
21.3266,97.0539,3
20.1713,81.6415,3
18.6647,82.7394,3
19.6432,95.4382,3
32.1497,27.0292,3
32.3294,67.0824,3
23.4387,40.3374,1
32.9690,77.8262,3
23.1801,88.3457,3
21.7207,25.4494,1
29.9967,28.3515,2
21.9166,59.5605,2
22.1590,36.7697,1
32.5796,62.6659,3
35.9940,65.3367,3
27.0862,40.3780,2
34.8016,35.3559,3
21.0557,85.6439,3
33.5298,67.8041,3
15.9730,29.9261,1
27.4989,78.2144,3
26.6025,21.3489,2
19.6068,65.9238,2
32.3554,22.6074,3
16.0833,40.3822,1
17.0875,62.2718,2
18.0926,70.5611,3
34.4306,95.7003,3
38.7102,41.3225,3
15.7352,45.6942,1
32.7120,24.6645,3
23.9928,43.2467,1
20.4836,75.0782,3
31.4774,61.7685,3
37.7694,28.0448,3
18.7422,49.9091,1
31.3971,65.5582,3
16.8511,94.7571,3
22.6266,47.9999,1
30.5907,93.7229,3
31.5672,94.4723,3
19.6898,68.2672,2
35.7220,59.7039,3
24.0543,96.8112,3
18.5247,52.0525,2
36.8343,90.2375,3
39.5096,89.0181,3
16.2739,92.5218,3
25.7042,70.8263,3
24.8569,83.4661,3
29.3980,85.9525,3
19.8443,34.4287,1
26.0094,20.3706,2
32.3213,43.0922,3
28.9325,25.4603,2
19.2661,68.5830,2
22.6416,36.7483,1
20.7212,36.7559,1
30.5713,33.0799,3
24.0677,73.6552,3
27.8418,66.5879,2
21.2727,92.7518,3
25.3470,42.3832,2
37.6082,71.1126,3
30.3486,89.1653,3
16.4635,85.3390,3
31.9466,48.0794,3
21.4088,28.1749,1
38.5269,31.0691,3
21.4860,73.9064,3
32.7538,32.5400,3
35.3533,59.8024,3
36.2114,26.8083,3
16.0707,69.6852,2
18.7506,60.9460,2
15.3527,80.8345,3
37.4883,85.4329,3
38.9588,90.4415,3
26.1005,51.0712,2
37.4046,92.3012,3
39.3209,79.9287,3
20.0497,93.7064,3
38.6785,71.9582,3
36.4320,63.7718,3
38.6032,27.3270,3
36.5991,24.3293,3
23.4777,30.5554,1
26.9784,38.1152,2
38.8018,63.6271,3
37.4433,41.6886,3
15.6494,80.5011,3
32.5594,62.5483,3
35.3836,85.5266,3
29.6976,95.3424,3
32.9928,72.7963,3
24.0355,20.1762,1
21.0236,79.5858,3
32.7468,45.8197,3
30.6396,35.2324,3
21.5907,93.8978,3
25.3295,39.1090,2
27.1777,50.1872,2
33.2382,95.0451,3
29.7934,66.1095,2
24.1208,64.0412,2
22.9832,20.0852,1
36.6524,53.4966,3
27.3022,26.5131,2
35.9278,33.2863,3
25.2655,85.5407,3
26.4446,92.6299,3
20.2329,75.7882,3
39.4500,62.8699,3
32.3046,50.6717,3
33.7834,90.8922,3
32.5764,93.0024,3
29.7163,65.0167,2
22.6157,75.3509,3
37.0488,70.4127,3
20.8260,62.4405,2
33.8984,93.2703,3
18.9149,29.9448,1
25.3236,29.7977,2
39.5107,53.0957,3
28.3403,37.7128,2
26.2282,96.8061,3
27.2172,20.6883,2
21.0632,96.3195,3
39.7267,36.4185,3
30.3816,25.9988,3
29.4360,29.8218,2
35.4665,93.2868,3
19.3247,56.0915,2
17.5511,46.4529,1
16.6274,40.6346,1
39.7556,23.4791,3
36.4742,26.0413,3
28.2249,55.2653,2
38.2889,35.5259,3
19.4921,78.3997,3
33.1430,74.5362,3
15.6532,40.2769,1
35.9974,66.8669,3
30.0549,43.0815,3
21.5043,93.8313,3
33.1939,29.8956,3
38.4427,65.4249,3
23.3341,50.9769,2
33.1351,49.3493,3
29.4686,75.4190,3
19.8844,93.6508,3
23.9043,52.7112,2
32.4629,67.4852,3
26.0030,70.6799,3
37.5707,82.4221,3
35.6065,40.1559,3
25.4851,63.1979,2
16.1048,80.0438,3
23.0866,42.0425,1
21.4823,42.1036,1
23.4504,67.1763,2
29.5891,39.9455,2
20.1606,84.4559,3
17.3181,60.0002,2
28.0140,64.7827,2
37.1413,68.6653,3
39.3408,87.9655,3
20.3685,38.8123,1
23.6194,50.5381,2
28.8249,38.1360,2
20.5586,49.7484,1
31.8006,73.6738,3
39.4029,35.7884,3
24.8215,95.2448,3
32.2502,66.1977,3
28.4912,25.8898,2
37.3343,68.7894,3
29.2917,62.0810,2
24.7979,39.8638,1
33.8830,59.7463,3
15.8485,51.1294,2
38.2151,49.1638,3
25.3308,68.6690,2
35.0419,72.1400,3
36.2514,28.8897,3
38.1148,90.5059,3
27.9787,68.7299,2
20.3203,54.9399,2
20.0676,21.7142,1
39.5226,40.2134,3
29.8277,43.4195,2
24.2655,51.0254,2
23.3762,69.7172,2
39.0234,53.4335,3
39.3332,72.0882,3
30.1784,38.4941,3
16.5730,86.4509,3
29.3495,52.3243,2
35.2992,44.2253,3
34.5904,45.5812,3
38.0220,40.9014,3
18.4389,74.4515,3
19.0712,94.0503,3
31.3889,38.0071,3
20.2205,92.0623,3
30.1964,89.7114,3
17.7556,92.1806,3
28.0012,72.1369,3
24.3219,24.6129,1
38.9493,97.5787,3
24.1137,93.6217,3
19.1932,32.0654,1
16.8278,50.5190,2
16.3076,50.7833,2
18.4598,76.9812,3
35.8341,73.6496,3
20.0124,79.8142,3
21.2375,79.2401,3
29.1849,48.6036,2
17.0873,84.5457,3
38.4913,71.9416,3
39.1135,92.8607,3
19.8652,77.0346,3
23.7326,58.0264,2
18.9241,96.0328,3
33.1534,40.8188,3
24.2868,52.9537,2
33.6883,92.2044,3
23.0360,56.8550,2
29.8302,50.6808,2
27.6045,28.2452,2
19.1919,51.2859,2
37.8735,47.2499,3
21.2448,77.9433,3
38.7283,55.8116,3
15.2151,73.6757,3
25.3765,72.5443,3
21.9429,20.1878,1
23.6124,74.9738,3
24.8278,37.0956,1
26.6002,78.6832,3
17.9858,73.9567,3
31.6836,48.9176,3
39.2584,89.7870,3
22.9040,22.4251,1
22.7076,35.9683,1
28.6813,91.6621,3
36.7584,43.8547,3
25.7149,22.8503,2
28.6041,24.9427,2
38.4652,87.6208,3
20.3547,74.5508,3
29.2005,82.5059,3
26.8913,34.9582,2
30.9961,26.2619,3
29.6147,36.5910,2
32.1234,84.5874,3
17.7381,51.2209,2
33.3380,32.7688,3
29.1631,72.4034,3
23.8698,84.8946,3
27.7665,68.9056,2
18.5218,21.8065,1
16.2687,90.5058,3
37.0661,82.9921,3
19.9903,60.9858,2
34.9029,72.6242,3
17.8880,89.8522,3
19.0171,33.4001,1
37.5252,57.8001,3
24.3223,63.1852,2
39.5349,29.3312,3
33.9237,46.0774,3
17.9262,52.9108,2
28.7188,36.0650,2
25.1317,69.5827,2
29.4112,76.4065,3
35.9101,51.9129,3
25.5742,58.7420,2
29.1588,28.4492,2
22.8159,33.4076,1
24.6463,95.9216,3
29.5683,53.4918,2
29.1484,72.1880,3
25.8738,54.9214,2
32.5350,24.7473,3
28.5020,62.6916,2
33.9188,96.6463,3
34.8939,59.2955,3
19.2363,65.8844,2
35.8575,92.7283,3
35.6328,34.7396,3
32.8144,88.6521,3
32.0254,73.4887,3
27.5041,69.6841,2
22.3595,26.9272,1
35.6929,93.5653,3
36.4206,46.0453,3
17.3383,41.8508,1
36.0709,71.1535,3
39.1674,46.7291,3
28.7868,81.6230,3
20.8498,95.1990,3
29.8099,20.6160,2
15.6288,88.8129,3
31.1320,79.5197,3
34.6004,52.7959,3
34.9653,93.1275,3
19.3043,79.6026,3
22.6948,45.0765,1
25.3189,87.3701,3
15.5514,53.8462,2
32.0012,28.6124,3
34.8063,93.4684,3
17.2734,31.9300,1
39.3524,35.4327,3
16.9735,94.2710,3
37.3156,71.1466,3
28.7858,91.7001,3
31.3880,71.3549,3
36.0921,70.9532,3
27.5919,50.3983,2
27.5783,60.7533,2
24.0208,54.9532,2
35.0468,52.4880,3
15.6390,42.0755,1
20.7935,81.8994,3
26.2323,41.8642,2
35.2676,21.4989,3
19.3563,84.5025,3
28.7663,80.3447,3
35.9544,93.4732,3
16.5856,82.3403,3
32.7192,36.1480,3
38.2926,51.5277,3
37.1903,67.1989,3
28.1687,32.4429,2
37.8582,63.4196,3
15.1523,21.4262,1
34.4408,32.6310,3
29.9685,73.1244,3
21.9841,64.4065,2
21.0065,93.8126,3
36.5043,42.4673,3
28.2204,59.0494,2
39.0006,50.7342,3
29.0557,92.4391,3
19.0703,62.9379,2
17.6418,68.1649,2
24.1421,95.4756,3
25.3852,30.6226,2
35.8500,84.0276,3
32.3715,78.4073,3
21.6179,70.0802,3
15.9505,35.3574,1
38.3070,77.6604,3
20.7668,28.6879,1
38.7230,28.7506,3
21.4268,34.2455,1
15.1866,44.5025,1
39.3545,46.6685,3
27.6076,78.1830,3
28.7770,78.0001,3
31.5409,67.4679,3
31.2412,82.3348,3
32.7548,81.7584,3
18.6399,72.8586,3
33.4255,43.3974,3
36.8644,43.7675,3
21.0958,87.6336,3
21.1755,52.4092,2
24.1981,90.0488,3
26.3809,74.1561,3
34.8510,68.9765,3
38.5924,82.5956,3
25.0052,94.1633,3
28.1144,21.7610,2
21.5003,68.4949,2
18.9204,65.5573,2
24.0400,61.6821,2
15.0469,86.1769,3
24.0481,30.9324,1
25.9479,57.9218,2
30.9351,60.9159,3
16.0881,87.9780,3
26.4127,26.0050,2
34.3207,71.4920,3
31.2359,53.2993,3
25.2624,61.8344,2
16.2649,43.3187,1
39.6974,71.6510,3
25.4734,37.3443,2
33.6302,40.3026,3
19.0593,32.0522,1
33.2316,70.1392,3
16.7452,28.9733,1
30.8462,64.5471,3
32.1500,33.8870,3
33.1647,93.0155,3
30.0263,35.2981,3
31.9886,46.7604,3
16.2322,43.5824,1
37.6396,52.0689,3
36.6166,59.6754,3
27.9244,20.4069,2
30.9276,28.4095,3
26.9687,40.3047,2
24.8096,61.8920,2
15.3616,42.1975,1
39.7403,24.4771,3
22.9848,45.0709,1
24.4846,73.4129,3
21.1936,55.9010,2
31.1216,45.1411,3
38.7193,96.4145,3
17.9918,46.8180,1
20.1993,34.5696,1
27.2745,63.9785,2
25.6413,41.2593,2
21.9655,97.3860,3
38.0919,25.9201,3
31.4138,55.6365,3
32.2204,66.5629,3
37.2313,25.2251,3
23.7399,96.8685,3
19.5571,29.9320,1
33.2243,80.6399,3
31.8068,80.5433,3
32.3430,30.5901,3
30.2055,80.5964,3
36.6379,39.2063,3
18.1858,80.9251,3
21.4137,22.4905,1
35.6303,59.4673,3
23.1658,20.8915,1
15.8832,81.8246,3
27.2426,31.6783,2
23.9626,32.8938,1
17.8220,41.5520,1
28.7377,36.3805,2
23.5918,57.2786,2
25.5007,30.0330,2
15.9716,22.7658,1
23.7545,76.0666,3
18.2814,81.3845,3
32.8919,20.3076,3
15.6687,35.2126,1
16.4030,61.4448,2
15.9907,82.6064,3
27.3241,76.7804,3
33.7676,59.5276,3
38.1341,97.2388,3
23.9804,29.8174,1
24.0810,37.4216,1
28.2751,49.5142,2
27.0112,79.5286,3
21.8505,61.9230,2
23.3790,81.2269,3
30.9884,20.6634,3
31.5013,33.2726,3
33.1118,64.2524,3
25.0371,74.1372,3
36.4148,80.7420,3
28.6345,76.3702,3
25.3479,81.5440,3
35.7263,30.7089,3
20.9508,41.0591,1
19.1520,50.6177,2
19.8258,66.4521,2
17.5404,41.0537,1
31.6380,51.0865,3
25.5366,82.2382,3
39.6128,64.0753,3
16.9767,28.0264,1
39.2125,72.9803,3
33.8117,72.7096,3
19.4904,54.9722,2
34.9520,87.5763,3
20.9334,66.4850,2
18.9275,94.7456,3
21.3051,76.6775,3
20.7778,68.0522,2
31.4816,45.6174,3
35.4708,89.0589,3
36.3767,45.8023,3
33.6085,63.6403,3
29.8157,57.2392,2
30.0065,30.5810,3
25.2212,33.8584,2
22.0026,29.9695,1
20.3124,80.9905,3
28.7459,21.8442,2
34.7131,90.9385,3
37.0107,84.1953,3
39.8054,65.7393,3
39.0647,94.0098,3
22.8310,87.3478,3
34.8118,80.5123,3
37.4070,49.9668,3
25.0014,69.9241,2
33.4451,88.6195,3
36.8961,76.2645,3
38.9223,33.9330,3
38.7585,25.0069,3
28.8905,27.0354,2
29.2000,50.4286,2
17.0402,70.5531,3
33.2799,33.5865,3
32.3609,33.9657,3
18.4349,31.4943,1
29.9770,80.7457,3
29.9223,83.1294,3
29.7869,82.1911,3
39.4131,50.4949,3
18.7486,30.5610,1
29.9369,62.6740,2
19.6059,88.8042,3
38.9187,39.7508,3
20.1721,36.6859,1
24.6855,86.5517,3
29.8990,25.2692,2
26.8245,27.0459,2
25.1554,51.4746,2
31.2088,62.8574,3
36.8689,21.2695,3
34.3500,21.7674,3
22.6072,88.6137,3
32.2604,33.4157,3
27.2696,76.3085,3
38.4336,69.4771,3
15.6169,58.9767,2
18.8240,23.7268,1
29.9628,80.5999,3
15.9015,81.1200,3
32.6597,78.6550,3
21.1182,50.7004,2
17.9938,38.6335,1
22.5697,44.9161,1
19.3760,34.7195,1
37.5368,81.1437,3
23.6119,93.9162,3
20.9731,51.7320,2
35.3381,54.5451,3
20.8656,48.7458,1
27.5180,68.4103,2
25.1402,53.6417,2
21.5986,61.7571,2
20.4864,87.6670,3
33.6842,52.0018,3
33.6807,20.5457,3
23.6122,54.3435,2
26.7450,78.4011,3
39.0702,49.6398,3
23.7650,67.6202,2
22.0313,31.0253,1
39.0385,83.1433,3
38.9625,36.9910,3
15.4452,54.1064,2
38.3402,30.7894,3
17.9296,25.3783,1
34.1255,81.3023,3
32.3844,24.1568,3
33.0822,54.9930,3
18.9474,43.0198,1
27.5287,45.7128,2
39.2437,57.0299,3
24.3038,72.5069,3
31.2636,20.1903,3
30.4618,39.0140,3
24.3808,75.0952,3
28.9347,48.7551,2
19.1853,59.4276,2
22.9841,91.2084,3
28.3587,87.5452,3
24.7545,84.5401,3
16.4134,43.2533,1
16.9544,22.4687,1
37.9716,75.9158,3
30.6278,61.5344,3
29.2389,69.8178,2
35.6645,66.5573,3
33.7145,41.9163,3
39.4190,22.4880,3
24.6644,88.7999,3
19.5131,31.0244,1
24.1358,53.3992,2
38.3349,85.2173,3
26.6022,95.8921,3
31.0570,88.1454,3
21.1514,58.1392,2
15.7429,20.6927,1
32.6363,29.2269,3
28.6952,74.2886,3
15.8059,55.0018,2
32.1038,89.3990,3
22.4808,95.9889,3
36.1135,70.7495,3
24.7981,75.4666,3
35.4048,43.6574,3
39.8208,90.8723,3
27.1375,76.3807,3
28.1002,79.3526,3
35.6746,21.8114,3
16.9783,46.2445,1
37.9403,51.0653,3
37.1878,56.0698,3
22.2213,90.2503,3
29.0168,48.1178,2
16.1102,28.6528,1
18.4828,48.4572,1
30.1833,43.9920,3
16.6382,40.6551,1
25.2170,97.3971,3
24.8247,26.9572,1
29.5279,91.7319,3
34.6674,85.2250,3
38.2058,69.6504,3
39.8731,22.5960,3
35.8710,86.8468,3
37.9175,57.2972,3
34.6939,35.2163,3
30.0783,47.9743,3
29.9043,72.6937,3
23.6767,36.8666,1
23.0422,71.7887,3
31.9219,77.8227,3
18.1634,83.8444,3
32.2037,22.3794,3
23.3899,56.4035,2
24.0154,29.1585,1
20.1837,21.9158,1
17.3269,40.7714,1
35.4993,61.0777,3
25.6124,71.6487,3
28.5378,30.2581,2
20.5656,37.3567,1
29.9988,56.0067,2
24.6896,63.4179,2
39.2529,44.5071,3
28.0049,57.4689,2
32.9161,76.9626,3
33.2268,35.7185,3
26.2273,83.2716,3
24.5383,96.7719,3
24.1197,58.8180,2
26.8631,53.8258,2
36.1408,32.1115,3
29.1916,68.2509,2
36.2805,67.5176,3
39.0005,88.0291,3
23.7185,87.0727,3
38.9619,40.0614,3
30.2552,41.9807,3
31.2392,27.3041,3
33.3547,52.7459,3
29.6827,22.0173,2
32.3860,58.6873,3
30.6313,44.6221,3
18.6455,53.9635,2
38.5995,37.7679,3
31.8960,23.8878,3
32.9525,38.5981,3
26.2879,48.6847,2
17.8210,46.9554,1
23.7531,60.7242,2
39.3088,56.6614,3
37.8607,56.0015,3
17.6886,37.9519,1
25.1879,45.3788,2
36.6457,72.9344,3
29.4577,58.3159,2
24.9318,67.7510,2
18.1152,32.6776,1
22.5779,33.3524,1
31.9275,21.9319,3
19.0044,90.4034,3
39.9386,58.0321,3
27.3843,80.3251,3
15.9047,53.3077,2
17.4957,51.2723,2
39.5955,78.7834,3
39.6261,78.1918,3
30.2028,78.8292,3
31.4773,56.1972,3
22.3137,60.5739,2
21.4623,57.9608,2
18.6534,64.1008,2
21.1321,42.9014,1
27.4757,32.6770,2
39.0595,54.8617,3
23.8070,22.2773,1
36.0814,68.8150,3
25.4101,39.1516,2
33.6284,93.7470,3
24.5202,30.5203,1
17.7299,20.4962,1
33.5989,96.5488,3
39.8204,81.1674,3
19.0546,96.2613,3
23.1953,46.0223,1
32.1834,23.8258,3
35.6442,97.7892,3
34.3767,80.9708,3
24.7578,25.1419,1
34.8167,66.5783,3
37.7335,29.0451,3
22.6281,48.1312,1
32.0820,81.4441,3
39.0255,43.0418,3
27.3409,22.2590,2
21.3247,49.1723,1
29.8452,56.7259,2
24.1119,68.6781,2
35.7154,38.8511,3
23.5719,74.9840,3
34.4485,84.3810,3
20.2333,62.0628,2
37.5003,50.5721,3
25.7471,96.8162,3
17.8263,75.0370,3
36.2546,31.7619,3
32.8613,56.6396,3
36.3223,90.7813,3
36.8121,25.0220,3
33.9214,91.8792,3
30.5337,66.8683,3
16.1251,86.7706,3
16.1601,44.4538,1
38.1466,94.0801,3
39.7975,57.1594,3
19.4357,58.0597,2
17.5578,88.0578,3
29.0134,51.5515,2
16.9883,51.6088,2
36.6548,74.8657,3
17.0614,32.4728,1
24.8077,27.9073,1
38.3510,70.8788,3
17.3706,81.4685,3
24.2101,39.0999,1
29.2496,21.0430,2
26.6349,85.8168,3
38.2014,46.7193,3
31.0609,37.6922,3
29.0053,39.8142,2
29.2839,33.3943,2
38.5308,89.1796,3
23.4230,80.5797,3
17.3876,77.7482,3
22.0615,30.5801,1
31.9548,56.6449,3
28.2535,60.6013,2
16.4862,24.0077,1
30.0292,68.6614,3
16.1794,49.5183,1
30.3213,71.2211,3
35.7069,52.8171,3
28.7064,65.1277,2
22.8011,24.1984,1
15.1056,85.2178,3
20.0058,69.1599,2
29.4262,51.1714,2
35.8373,74.4753,3
15.5685,80.5821,3
27.6750,47.0675,2
33.1721,73.5131,3
22.7647,96.6770,3
31.2177,67.2508,3
16.7470,41.7869,1
26.1744,69.1888,2
27.8191,79.5166,3
21.5642,74.7682,3
35.4149,79.6739,3
34.2712,89.3036,3
17.1045,74.3809,3
39.2170,64.7448,3
20.4329,97.9028,3
19.3669,46.1735,1
19.3016,56.2320,2
25.4719,58.3168,2
38.1996,57.3093,3
27.8657,89.1612,3
35.4440,38.6983,3
15.3231,69.1010,2
36.1212,63.1223,3
20.2794,77.8257,3
31.7385,64.0725,3
36.5834,81.1709,3
31.6988,71.8512,3
31.5551,60.9628,3
